Kanji,Reading,JLPT,Type,Meaning
['羽を広げる'],[['はねをひろげる']],3,"['&exp;', '&v1;']","[""to spread one's wings""]"
['羽をたたむ'],[['はねをたたむ']],3,"['&exp;', '&v5m;']","[""to fold one's wings""]"
['生き続ける'],[['いきつづける']],3,['&v1;'],"['to carry on', ""to go on with one's life""]"
['一二を争う'],[['いちにをあらそう']],3,"['&exp;', '&v5u;']","['to compete for the first place', 'to be one of the two best']"
['冷静になる'],[['れいせいになる']],3,"['&exp;', '&v5r;']","['to collect oneself', 'to cool off', 'to recover oneself']"
['名指す'],[['なざす']],3,"['&v5s;', '&vt;']","['to name', 'to call by name', 'to mention by name']"
['鼻を鳴らす'],[['はなをならす']],3,"['&exp;', '&v5s;']","['to coo at', 'to behave like a spoiled child']"
['袂を連ねる'],[['たもとをつらねる']],3,"['&exp;', '&v1;']","['to do in unison', 'to do en masse']"
['詮議立て'],[['せんぎだて']],3,"['&n;', '&vs;']","['thorough discussion', 'careful consideration', 'rigorous investigation']"
['名を取る'],[['なをとる']],3,"['&exp;', '&v5r;']",['to become famous']
['有り得'],[['ありう']],3,"['&v2a-s;', '&vi;']","['to be possible', 'to be likely', 'to be probable']"
['アルファ化'],[['アルファか']],3,"['&n;', '&vs;']",['gelatinization']
['遊行'],[['ゆぎょう']],3,"['&n;', '&vs;']","['pilgrimage', 'travelling around (by a monk)']"
['伝録'],[['でんろく']],3,"['&n;', '&vs;']","['reciting something and then recording it', 'recording of something that has been recited']"
['瞻望'],[['せんぼう']],3,"['&n;', '&vs;']","['looking afar', 'taking an extensive view of']"
['淪落'],[['りんらく']],3,"['&n;', '&vs;']","['ruin', 'depravity', 'corruption']"
['生殺'],[['せいさつ']],3,"['&n;', '&vs;']","['sparing life and taking life', 'letting live and killing']"
['拾い目'],[['ひろいめ']],3,"['&n;', '&vs;']",['picking up stitches (knitting)']
['下達上通'],[['かたつじょうつう']],3,"['&n;', '&vs;', '&adj-no;']","['conveying the views of the subordinates to the rulers', 'rulers apprehending the views of those they govern']"
['投出'],[['とうしゅつ']],3,"['&n;', '&vs;']","['projection', 'ejection']"
['追出'],[['ついしゅつ']],3,"['&n;', '&vs;']","['expelling', 'driving out']"
['星を落とす'],[['ほしをおとす']],3,"['&exp;', '&v5s;']",['to lose']
['名に負う'],[['なにおう']],3,"['&exp;', '&v5u;']","['to be famous', 'to be celebrated', 'to be worthy of the name']"
['名にし負う'],[['なにしおう']],3,"['&exp;', '&v5u;']","['to be famous', 'to be celebrated', 'to be worthy of the name']"
['満を持する'],[['まんをじする']],3,"['&exp;', '&vs-s;']","['to have readied a bow and stand at ready', 'to watch for an opportunity', 'to wait until the time is ripe']"
['満を持す'],[['まんをじす']],3,"['&exp;', '&v5s;']","['to have readied a bow and stand at ready', 'to watch for an opportunity', ""to bide one's time"", 'to wait until the time is ripe']"
['議席を失う'],[['ぎせきをうしなう']],3,"['&exp;', '&v5u;']",['to lose a seat (in an election)']
['畑仕事'],"[['はたしごと'], ['はたけしごと']]",3,"['&n;', '&vs;']","['working in the fields', 'working on a farm']"
['初当選'],[['はつとうせん']],3,"['&n;', '&vs;']","[""winning one's first election"", 'being elected for the first time']"
['実動'],[['じつどう']],3,"['&n;', '&vs;', '&adj-f;']","['operating (e.g. of trains, cars)', 'running', 'working']"
['続航'],[['ぞっこう']],3,"['&n;', '&vs;']","[""holding one's course"", 'continuing the voyage']"
['相手にする'],[['あいてにする']],3,"['&exp;', '&vs-i;']","['to keep company', 'to listen to', 'to associate with', 'to take notice of', 'to deal with']"
['初日が出る'],[['しょにちがでる']],3,"['&exp;', '&v1;']","[""to achieve one's first victory after a string of losses""]"
['金を費やす'],[['かねをついやす']],3,"['&exp;', '&v5s;']","['to expend money', 'to spend money']"
['決め手に欠ける'],[['きめてにかける']],3,"['&exp;', '&v1;']","['to be lacking a trump card', 'to be lacking conclusive evidence']"
['決め手を欠く'],[['きめてをかく']],3,"['&exp;', '&v5k;']","['to be lacking a trump card', 'to be lacking conclusive evidence']"
['狐が落ちる'],[['きつねがおちる']],3,"['&exp;', '&v1;']","['to cease being possessed (by the spirit of a fox)', 'to be released from the grasp of a fox', 'to be exorcised from a fox']"
['悲鳴を上げる'],[['ひめいをあげる']],3,"['&exp;', '&v1;']",['to scream']
['年が改まる'],[['としがあらたまる']],3,"['&exp;', '&v5r;']","['the New Year begins', 'the New Year starts']"
['手折る'],[['たおる']],3,"['&v5r;', '&vt;']","['to break by hand (e.g. a flower)', 'to break off (a twig)', 'to pluck (a flower, a bud)']"
['投ずる'],[['とうずる']],3,['&vz;'],"['to throw', 'to cast (e.g. vote, light, shadow)']"
['火点し'],[['ひともし']],3,"['&n;', '&vs;']","['lighting a torch', 'lighting up a lamp']"
['泣き悲しむ'],[['なきかなしむ']],3,['&v5m;'],"['to wail', 'to cry over', 'to bewail']"
['心付く'],[['こころづく']],3,"['&v5k;', '&vi;']","['to perceive', 'to notice']"
['伝声'],[['でんせい']],3,"['&n;', '&vs;']","['verbal message', 'relaying a message']"
['流れを汲む'],[['ながれをくむ']],3,"['&exp;', '&v5m;']","['to be descended from', 'to be drawn from (the tradition of)', 'to be derived from', 'to follow the school (tradition) of']"
['角を生やす'],[['つのをはやす']],3,"['&exp;', '&v5s;']","['to get jealous', {'_': 'to grow horns', '$': {'g_type': 'lit'}}]"
['角を出す'],[['つのをだす']],3,"['&exp;', '&v5s;']","['to get jealous', {'_': 'to grow horns', '$': {'g_type': 'lit'}}]"
['根を生やす'],[['ねをはやす']],3,"['&exp;', '&v5s;']","['to plant oneself', 'to settle in']"
['面晤'],[['めんご']],3,"['&n;', '&vs;']","['face-to-face conversation', 'interview']"
['湯をわかす'],[['ゆをわかす']],3,"['&exp;', '&v5s;']","['to boil water', 'to get the bath ready']"
['神遊び'],[['かみあそび']],3,"['&n;', '&vs;']",['song and dance performed as an offering to the gods']
['散ずる'],[['さんずる']],3,['&vz;'],"['to scatter', 'to disperse']"
['文を付ける'],[['あやをつける']],3,"['&exp;', '&v1;']",['to make a false accusation']
['鼻毛を読む'],[['はなげをよむ']],3,"['&exp;', '&v5m;']",['to lead (a man) around by the nose']
['鼻薬を嗅がせる'],[['はなぐすりをかがせる']],3,"['&exp;', '&v1;']",['to bribe']
['鼻毛を数える'],[['はなげをかぞえる']],3,"['&exp;', '&v1;']",['to lead (a man) around by the nose']
['正対'],[['せいたい']],3,"['&n;', '&vs;']","['confronting directly', 'meeting face-to-face']"
['クローン化'],[['クローンか']],3,"['&n;', '&vs;']",['cloning']
['開板'],[['かいはん']],3,"['&n;', '&vs;']",['publishing (esp. using woodblock printing)']
['給餌'],[['きゅうじ']],3,"['&n;', '&vs;']",['feeding (an animal)']
['観瀑'],[['かんばく']],3,"['&n;', '&vs;']",['waterfall viewing']
['気が晴れる'],[['きがはれる']],3,"['&exp;', '&v1;']","['to feel refreshed', 'to feel more cheerful', 'to feel better']"
['にっこり笑う'],[['にっこりわらう']],3,"['&exp;', '&v5u;']","['to smile cheerfully', 'to crack a smile']"
['笑談'],[['しょうだん']],3,"['&n;', '&vs;']","['pleasant chat', 'talking amiably', 'laughing over']"
['側臥'],[['そくが']],3,"['&n;', '&vs;']","[""lying down on one's side""]"
['内転'],[['ないてん']],3,"['&n;', '&vs;']","['adduction', 'rolling internally', 'intorsion']"
['分取'],[['ぶんしゅ']],3,"['&n;', '&vs;']","['fractionation', 'batching', 'isolation']"
['差し覗く'],[['さしのぞく']],3,['&v5k;'],"['to peek', 'to peek into']"
['打ち明かす'],[['うちあかす']],3,"['&v5s;', '&vt;']","['to be frank', ""to speak one's mind"", ""to open one's heart""]"
['年季が入る'],[['ねんきがはいる']],3,"['&exp;', '&v5r;']",['to become experienced (after many years of practice)']
['左褄を取る'],[['ひだりづまをとる']],3,"['&exp;', '&v5r;']","['to become a geisha', 'to work as a geisha']"
['死に変わる'],[['しにかわる']],3,"['&v5r;', '&vi;']",['to die and be reborn as something else']
['立場を取る'],[['たちばをとる']],3,"['&exp;', '&v5r;']","['to take a position (e.g. on an issue)', 'to adopt a stance']"
['組み付ける'],[['くみつける']],3,['&v1;'],"['to impose (printing)', 'to lay out the page order']"
['言語化'],[['げんごか']],3,"['&n;', '&vs;']","['verbalizing', 'putting into words']"
['教化'],"[['きょうけ'], ['きょうげ']]",3,"['&n;', '&vs;']","['guidance', 'teaching people and leading them to Buddhism']"
['司式'],[['ししき']],3,"['&n;', '&vs;']","['officiating (a ceremony)', 'presiding (over a service)']"
['送配'],[['そうはい']],3,"['&n;', '&vs;']","['distribution (e.g. power, water, etc.)']"
['治する'],"[['じする'], ['ちする']]",3,"['&vs-s;', '&vi;']","['to be cured', 'to be healed']"
['身じろぎ'],[['みじろぎ']],3,"['&n;', '&vs;']","['stirring', 'slight movement']"
['大化け'],[['おおばけ']],3,"['&n;', '&vs;']","['change', 'metamorphosis', 'transformation']"
['着付ける'],[['きつける']],3,"['&v1;', '&vt;']","['to put on', 'to wear']"
['肉付く'],[['にくづく']],3,"['&v5k;', '&vi;']","['to put on flesh', 'to get fat', 'to gain weight']"
['連れ歩く'],[['つれあるく']],3,['&v5k;'],"['to walk with', 'to make someone tag along']"
['飲み付ける'],[['のみつける']],3,"['&v1;', '&vt;']","['to drink regularly', 'to drink stubbornly']"
['箔を付ける'],[['はくをつける']],3,"['&exp;', '&v1;']","['to give something weight', 'to give something dignity']"
['引っ返す'],[['ひっかえす']],3,"['&v5s;', '&vt;']","['to turn back', 'to go back', 'to repeat', 'to send back', 'to bring back', ""to retrace one's steps""]"
['立談'],[['りつだん']],3,"['&n;', '&vs;']",['talking while standing']
['毒化'],[['どっか']],3,"['&n;', '&vs;']","['toxification', 'turning toxic', 'turning poisonous']"
['取り下ろす'],[['とりおろす']],3,"['&v5s;', '&vt;']","['to take down', 'to bring down', 'to lower']"
['型にはまる'],[['かたにはまる']],3,"['&exp;', '&v5r;']","['to fit the mold', 'to fit the mould', 'to be standard', 'to be customary', 'to be unoriginal', 'to be stale']"
['落雪'],[['らくせつ']],3,"['&n;', '&vs;']","['snowslide', 'small avalanche']"
['着果'],[['ちゃっか']],3,"['&n;', '&vs;']","['to bear fruit', 'to produce fruit or vegetables (for a plant)']"
['所帯じみる'],[['しょたいじみる']],3,"['&v1;', '&vi;']",['to be worn out (from domestic life)']
['癌化'],"[['がんか'], ['ガンか']]",3,"['&n;', '&vs;']","['becoming cancerous', 'canceration']"
['無化'],[['むか']],3,"['&n;', '&vs;']","['nullification', 'annihilation']"
['幸いする'],[['さいわいする']],3,['&vs-s;'],['to prove fortunate']
['相対立する'],[['あいたいりつする']],3,['&vs-i;'],"['to be incompatible', 'to be contradictory']"
['焼毀'],[['しょうき']],3,"['&n;', '&vs;']",['completely destroying by fire']
['油を注ぐ'],[['あぶらをそそぐ']],3,"['&exp;', '&v5g;']","['to pour oil on (something)', 'to anoint with oil']"
['目を丸くする'],[['めをまるくする']],3,"['&exp;', '&vs-i;']","['to stare in wonder', 'to be amazed']"
['出歯る'],[['でばる']],3,"['&v5r;', '&vi;']","['to behave perversely', 'to (sexually) assault a woman']"
['ブランド化'],[['ブランドか']],3,"['&n;', '&vs;']","['turning into a brand', 'branding']"
['醒覚'],[['せいかく']],3,"['&n;', '&vs;']","['awakening', 'waking up', ""opening one's eyes""]"
['鼻をすする'],[['はなをすする']],3,"['&exp;', '&v5r;']","['to sniffle', 'to snivel']"
['決答'],[['けっとう']],3,"['&n;', '&vs;']","['clear answer', 'definite answer']"
['単体テスト'],[['たんたいテスト']],3,"['&n;', '&vs;']","['unit test', 'testing an item in isolation']"
['焙焼'],[['ばいしょう']],3,"['&n;', '&vs;']","['roasting (in metallurgy, etc.)', 'calcination', 'torrefaction']"
['伝え合う'],[['つたえあう']],3,"['&v5u;', '&vt;']","['to exchange (messages, thoughts, etc.)', 'to communicate']"
['手が利く'],[['てがきく']],3,"['&exp;', '&v5k;']","['to be able', 'to be competent']"
['無理を言う'],[['むりをいう']],3,"['&exp;', '&v5u;']","['to ask a big favour', 'to ask unreasonable things', 'to be unreasonable']"
['万全を期す'],[['ばんぜんをきす']],3,"['&exp;', '&v5s;']","['to make absolutely sure', 'to make doubly sure']"
['受電'],[['じゅでん']],3,"['&n;', '&vs;']",['receiving a telegram']
['類いする'],[['たぐいする']],3,"['&vs-s;', '&vi;']","['to be equal to', 'to be as good as', 'to be a match for', 'to rival']"
['首吊り自殺'],[['くびつりじさつ']],3,"['&n;', '&vs;']",['suicide by hanging']
['蠱毒'],[['こどく']],3,"['&n;', '&vs;']",['poisoning someone']
['秋波を送る'],[['しゅうはをおくる']],3,"['&exp;', '&v5r;']","['to cast amorous glances at a man (of a woman)', 'to make eyes at', 'to give (someone) the eye', 'to make advances']"
['望み見る'],[['のぞみみる']],3,"['&v1;', '&vt;']",['to gaze into the distance']
['種を宿す'],[['たねをやどす']],3,"['&exp;', '&v5s;']","[""to be the mother of someone's child""]"
['鼻音化'],[['びおんか']],3,"['&n;', '&vs;']",['nasalization']
['黒化'],[['こっか']],3,"['&n;', '&vs;']",['blackening']
['黄化'],[['おうか']],3,"['&n;', '&vs;']",['etiolation']
['白化'],"[['はっか'], ['はくか']]",3,"['&n;', '&vs;']","['bleaching', 'whitening', 'chlorosis']"
['想察'],[['そうさつ']],3,"['&n;', '&vs;']","['surmisal', 'hypothesis', 'speculation', 'conjecture', 'supposition']"
['笑える'],[['わらえる']],3,"['&v1;', '&vi;']","['to laugh', 'to break into laughter', 'to be made to laugh']"
['大勝ち'],"[['おおがち'], ['おおかち']]",3,"['&n;', '&vs;']","['great victory', 'big win', 'huge profit', 'killing']"
['学び直す'],[['まなびなおす']],3,"['&v5s;', '&vt;']","['to relearn', 'to brush up']"
['関係を持つ'],[['かんけいをもつ']],3,"['&exp;', '&v5t;']","['to have a relationship', 'to have relations']"
['面出し'],[['つらだし']],3,"['&n;', '&vs;']","['putting in an appearance', ""showing one's face""]"
['漉き返す'],[['すきかえす']],3,"['&v5s;', '&vt;']",['to remake (paper)']
['配向'],[['はいこう']],3,"['&n;', '&vs;']",['orientation']
['欠望'],[['けつぼう']],3,"['&n;', '&vs;']","['disappointment', 'disillusion', 'resentment']"
['録取'],[['ろくしゅ']],3,"['&n;', '&vs;']","['recording', 'record-taking']"
['お初をいただく'],[['おはつをいただく']],3,"['&exp;', '&v5k;']",['to eat something for the first time in the season']
['殺し合う'],[['ころしあう']],3,['&v5u;'],['to kill each other']
['商品化'],[['しょうひんか']],3,"['&n;', '&vs;']","['commercialization (e.g. product)', 'commodification']"
['同一化'],[['どういつか']],3,"['&n;', '&vs;']",['identification (with)']
['転落死'],[['てんらくし']],3,"['&n;', '&vs;']","[""plunging to one's death"", 'death from a fall']"
['追っつく'],[['おっつく']],3,"['&v5k;', '&vi;']","['to catch up (with)', 'to draw level', 'to pull even', 'to reach']"
['近親交配'],[['きんしんこうはい']],3,"['&n;', '&vs;']",['inbreeding']
['転流'],[['てんりゅう']],3,"['&n;', '&vs;']",['translocation']
['身を落とす'],[['みをおとす']],3,"['&exp;', '&v5s;']","['to descend', 'to stoop', 'to degrade oneself', 'to be reduced to']"
['身ごしらえ'],[['みごしらえ']],3,"['&n;', '&vs;']","['dress', 'outfit', 'equipment']"
['定番'],[['じょうばん']],3,"['&n;', '&vs;']","['standing guard', 'watchman']"
['賞する'],[['しょうする']],3,"['&vs-s;', '&vt;']","['to praise', 'to extol', 'to laud']"
['正式調印'],[['せいしきちょういん']],3,"['&n;', '&vs;']",['formal signing (e.g. treaty)']
['大満足'],[['だいまんぞく']],3,"['&adj-na;', '&vs;']","['completely satisfied', 'as pleased as can be']"
['感佩'],[['かんぱい']],3,"['&n;', '&vs;']","['deep gratitude', 'heartfelt appreciation', ""not forgetting to express one's gratitude""]"
['取り憑く'],[['とりつく']],3,"['&v5k;', '&vi;']","['to take hold of', 'to possess', 'to haunt']"
['取っ付く'],[['とっつく']],3,"['&v5k;', '&vi;']","['to cling to', 'to hold on to', 'to hold fast to']"
['熱成形'],[['ねつせいけい']],3,"['&n;', '&vs;']",['thermoforming']
['毛氈をかぶる'],[['もうせんをかぶる']],3,"['&exp;', '&v5r;']","['to blunder', 'to bungle', 'to fail']"
['フル活用'],[['フルかつよう']],3,"['&n;', '&vs;']","['full use', 'extensive use', 'complete utilization']"
['目付ける'],[['めっける']],3,"['&v1;', '&vt;']","['to discover', 'to find']"
['底を打つ'],[['そこをうつ']],3,"['&exp;', '&v5t;']","['to hit the bottom', 'to bottom out']"
['湯水のように使う'],[['ゆみずのようにつかう']],3,"['&exp;', '&v5u;']","['to spend (money) like water', 'to spend (money) like it grows on trees', ""to throw around (one's money)"", 'to play ducks and drakes with']"
['共にする'],[['ともにする']],3,"['&exp;', '&vs-i;']","['to do together', 'to share', 'to participate in']"
['選する'],"[['せんする'], ['ぜんする']]",3,"['&vs-s;', '&vt;']","['to choose', 'to take', 'to select', 'to pick out']"
['指数化'],[['しすうか']],3,"['&n;', '&vs;']",['indexation']
['有利になる'],[['ゆうりになる']],3,"['&exp;', '&v5r;']","['to gain an advantage', 'to enjoy an advantage', 'to turn the tables (on)']"
['順を追う'],[['じゅんをおう']],3,"['&exp;', '&v5u;']","['to follow in order', 'to go through step-by-step']"
['一石を投じる'],[['いっせきをとうじる']],3,"['&exp;', '&v1;']","['to create a stir', 'to make waves', 'to raise a question about', 'to cause a sensation']"
['加熱調理'],[['かねつちょうり']],3,"['&n;', '&vs;']",['cooking with heat']
['息が切れる'],[['いきがきれる']],3,"['&exp;', '&v1;']","['to run out of breath', 'to be short of breath', ""to lose one's breath""]"
['もがき苦しむ'],[['もがきくるしむ']],3,"['&v5m;', '&vi;']",['to writhe in agony']
['記号化'],[['きごうか']],3,"['&n;', '&vs;']","['symbolization', 'coding', 'encoding']"
['天命を知る'],[['てんめいをしる']],3,"['&exp;', '&v5r;']","['to turn 50', 'to reach 50 years of age']"
['歯止めをかける'],[['はどめをかける']],3,"['&exp;', '&v1;']","['to curb', 'to halt', 'to apply brakes', 'to put an end to']"
['追い打ちをかける'],[['おいうちをかける']],3,"['&exp;', '&v1;']","['to attack a routed enemy', 'to sink the boot into', 'to pour salt on a wound']"
['組み合わさる'],[['くみあわさる']],3,"['&v5r;', '&vi;']","['to interlace', 'to fit together', 'to combine', 'to mingle']"
['買い直す'],[['かいなおす']],3,"['&v5s;', '&vt;']","['to buy again', 'to buy anew']"
['最終決定'],[['さいしゅうけってい']],3,"['&n;', '&vs;']","['final decision', 'ultimate decision', 'official decision', 'finalizing', 'last word (on or about something)', 'final word']"
['行を共にする'],[['こうをともにする']],3,"['&exp;', '&vs-i;']","['to go on a trip with someone', 'to accompany on a trip']"
['戦わす'],[['たたかわす']],3,"['&v5s;', '&vt;']","['to compete', 'to vie', 'to contend']"
['笑いを取る'],[['わらいをとる']],3,"['&exp;', '&v5r;']",['to get a laugh']
['前面に出す'],[['ぜんめんにだす']],3,"['&exp;', '&v5s;']","['to highlight something', 'to bring something to the forefront']"
['大量発行'],[['たいりょうはっこう']],3,"['&n;', '&vs;']","['large-scale issue (e.g. of bonds)', 'large circulation']"
['読み漁る'],[['よみあさる']],3,"['&v5r;', '&vt;']","['to read a large number (of)', 'to read widely', ""to read everything that one can lay one's hands on (usu. of specific type, genre)""]"
['目の色を変える'],[['めのいろをかえる']],3,"['&exp;', '&v1;']","['to be in a tizzy', 'to be in a frenzy', ""to have one's eyes light up"", ""to have a different look in one's eyes""]"
['声を殺す'],[['こえをころす']],3,"['&exp;', '&v5s;']","[""to muffle one's voice"", 'to speak (or sob, etc.) quietly']"
['気が置かれる'],[['きがおかれる']],3,"['&exp;', '&v1;']","['to feel constraint', 'to feel uneasy']"
['音取'],[['おとどり']],3,"['&n;', '&vs;']","['audio recording', 'sound recording']"
['鳴りを静める'],[['なりをしずめる']],3,"['&exp;', '&v1;']","['to quieten down', 'to fall silent']"
['不思議がる'],[['ふしぎがる']],3,"['&v5r;', '&vi;']","['to be curious', 'to wonder', 'to marvel']"
['働き続ける'],[['はたらきつづける']],3,['&v1;'],"['to continue to work', 'to work away (at)']"
['流動化'],[['りゅうどうか']],3,"['&n;', '&vs;']",['fluidization']
['泣きを入れる'],[['なきをいれる']],3,"['&exp;', '&v1;']","['to cry and beg for mercy', 'to apologize in tears']"
['席入り'],[['せきいり']],3,"['&n;', '&vs;']",['entering a tea room']
['心に残る'],[['こころにのこる']],3,"['&exp;', '&v5r;']","[""to stay in one's heart"", 'to be enduringly memorable', 'to be unforgettable']"
['心を決める'],[['こころをきめる']],3,"['&exp;', '&v1;']","['to resolve to do', ""to make up one's mind to do"", ""to set one's heart on"", ""to have one's heart set on""]"
['指をくわえる'],[['ゆびをくわえる']],3,"['&exp;', '&v1;']","['to look on enviously while doing nothing', {'_': ""to hold a finger in one's mouth"", '$': {'g_type': 'lit'}}]"
['内食'],"[['ないしょく'], ['うちしょく']]",3,"['&n;', '&vs;']","['home cooking', 'eating at home']"
['清拭'],"[['せいしき'], ['せいしょく']]",3,"['&n;', '&vs;']","['bed bath', 'sponge bath', 'blanket bath', 'toilet']"
['例えに言う'],[['たとえにいう']],3,"['&exp;', '&v5u;']",['to speak metaphorically']
['会員登録'],[['かいいんとうろく']],3,"['&n;', '&vs;']","['membership registration', 'subscription', 'member enrolment']"
['目が三角になる'],[['めがさんかくになる']],3,"['&exp;', '&v5r;']",['to look daggers at somebody']
['申し伝える'],[['もうしつたえる']],3,"['&v1;', '&vt;']","[""to convey (a message, e.g. to one's superior)"", 'to communicate', 'to pass on', 'to pass along']"
['和協'],[['わきょう']],3,"['&n;', '&vs;']","['harmonious cooperation', 'close cooperation']"
['史上に残る'],[['しじょうにのこる']],3,"['&exp;', '&v5r;']","['to go down in history', 'to remain in history']"
['行き付ける'],"[['ゆきつける'], ['いきつける']]",3,"['&v1;', '&vi;']","['to visit regularly', 'to frequent', 'to haunt']"
['血道を上げる'],[['ちみちをあげる']],3,"['&exp;', '&v1;']","['to be crazy about', 'to be infatuated with', 'to be obsessively devoted to']"
['指差し'],"[['ゆびさし'], ['ゆびざし']]",3,"['&n;', '&vs;']",['pointing at']
['日和る'],[['ひよる']],3,"['&v5r;', '&vi;']","['to wait and see', 'to sit on the fence', 'to be noncommittal']"
['自然流産'],[['しぜんりゅうざん']],3,"['&n;', '&vs;']","['natural abortion', 'spontaneous abortion', 'miscarriage']"
['凄みを利かせる'],[['すごみをきかせる']],3,"['&exp;', '&v1;']","['to threaten', 'to intimidate']"
['凄みを利かす'],[['すごみをきかす']],3,"['&exp;', '&v5s;']","['to threaten', 'to intimidate']"
['お絵かき'],[['おえかき']],3,"['&n;', '&vs;']","['drawing', 'painting']"
['飛行'],[['ひぎょう']],3,"['&n;', '&vs;']",['flying without hindrance']
['一息つく'],[['ひといきつく']],3,"['&exp;', '&v5k;']","['to take a breather', 'to take a rest']"
['放冷'],[['ほうれい']],3,"['&n;', '&vs;']","['allow to cool', 'cooling']"
['来局'],[['らいきょく']],3,"['&n;', '&vs;']","['coming to a post office, broadcasting station, etc.']"
['相会う'],[['あいあう']],3,"['&v5u;', '&vi;']",['to meet one another']
['出鼻をくじく'],"[['でばなをくじく'], ['ではなをくじく']]",3,"['&exp;', '&v5k;']","[""to spoil someone's start"", ""to kill someone's enthusiasm"", ""to take the wind out of someone's sails""]"
['丸くなる'],[['まるくなる']],3,"['&exp;', '&v5r;']",['to mellow (e.g. personality)']
['方案'],[['ほうあん']],3,"['&n;', '&vs;']","['plan', 'device', 'scheme', 'program']"
['手間が省ける'],[['てまがはぶける']],3,"['&exp;', '&v1;']","['to save trouble', 'to save effort', 'to save hassle', 'to save bother', 'to save time']"
['礼す'],[['らいす']],3,['&v5s;'],['to worship']
['落車'],[['らくしゃ']],3,"['&n;', '&vs;']","['falling from bicycle, motorcycle, etc. while driving (esp. in a race)']"
['落想'],[['らくそう']],3,"['&n;', '&vs;']","['coming up with an idea', 'idea']"
['落鉄'],[['らくてつ']],3,"['&n;', '&vs;']","['horseshoe coming off', 'throwing a shoe']"
['落剥'],[['らくはく']],3,"['&n;', '&vs;']","['peeling off', 'coming off']"
['相語らふ'],[['あいかたらう']],3,"['&v4h;', '&vt;']",['to talk together']
['相欠き'],[['あいがき']],3,"['&n;', '&vs;']","['halving', 'scarfing', 'halving joint']"
['愛嬌付く'],[['あいきょうづく']],3,['&v5k;'],"['to become lovely', 'to become charming', 'to become sweet (facial features, etc.)']"
['相具す'],[['あいぐす']],3,['&v5s;'],"['to accompany somebody', 'to bring somebody along']"
['愛恤'],[['あいじゅつ']],3,"['&n;', '&vs;']",['helping somebody out of pity']
['種分化'],[['しゅぶんか']],3,"['&n;', '&vs;']",['speciation']
['種形成'],[['しゅけいせい']],3,"['&n;', '&vs;']",['speciation']
['愛重'],[['あいちょう']],3,"['&n;', '&vs;']",['loving and taking care of something']
['愛寵'],[['あいちょう']],3,"['&n;', '&vs;']","['favor', 'favour']"
['相調う'],[['あいととのう']],3,"['&v5u;', '&vi;']","['to be prepared', 'to be in order', 'to be put in order', 'to be arranged']"
['相食む'],[['あいはむ']],3,"['&v5m;', '&vt;']",['to compete with each other']
['鉄槌を下す'],[['てっついをくだす']],3,"['&exp;', '&v5s;']","['to crack down on (e.g. crime, corruption)', 'to deal a crushing blow to', 'to bring down the hammer on']"
['ガラパゴス化'],[['ガラパゴスか']],3,"['&n;', '&vs;']","['Galapagosization', {'_': 'phenomenon of companies becoming overly specialized in developing products for the domestic market', '$': {'g_type': 'expl'}}]"
['指を鳴らす'],[['ゆびをならす']],3,"['&exp;', '&v5s;']","[""to snap one's fingers""]"
['予算化'],[['よさんか']],3,"['&n;', '&vs;']",['budgeting']
['健全化'],[['けんぜんか']],3,"['&n;', '&vs;']","['restoration', 'return to health']"
['他家受粉'],[['たかじゅふん']],3,"['&n;', '&vs;']",['cross-pollination']
['讃談'],[['さんだん']],3,"['&n;', '&vs;']","['praising Buddha', 'sermon']"
['最終調整'],[['さいしゅうちょうせい']],3,"['&n;', '&vs;']","['final adjustment', 'final coordination']"
['ギャン泣き'],"[['ギャンなき'], ['ぎゃんなき']]",3,"['&n;', '&vs;']","['screaming fit', 'tantrum', '(baby) crying hysterically']"
['どすを利かす'],[['どすをきかす']],3,"['&exp;', '&v5s;']",['to threaten']
['客いじり'],[['きゃくいじり']],3,"['&n;', '&vs;']","['involving the audience (by talking to them, bringing them on stage, etc.)']"
['直音化'],[['ちょくおんか']],3,"['&n;', '&vs;']","['depalatalization (e.g. dropping small kana in borrowing foreign words into Japanese)', 'depalatalisation']"
['思考停止'],[['しこうていし']],3,"['&n;', '&vs;']","['ceasing to think', 'refusing to think critically', 'giving up thinking (for oneself)']"
['放る'],[['まる']],3,"['&v4r;', '&vt;']","['to excrete (faeces, urine)']"
['糞放る'],[['くそまる']],3,"['&v4r;', '&vt;']",['to expel (faeces)']
['投身自殺'],[['とうしんじさつ']],3,"['&n;', '&vs;']","[""suicide by throwing oneself to one's death"", ""leaping to one's death""]"
['落っこる'],[['おっこる']],3,"['&v5r;', '&vi;']","['to fall down', 'to drop']"
['蹴り返す'],[['けりかえす']],3,['&v5s;'],"['to kick back (ball, person, etc.)']"
['蹴り飛ばす'],[['けりとばす']],3,"['&v5s;', '&vt;']","['to kick flying (often a person in sport, martial arts, etc.)']"
['言い負ける'],[['いいまける']],3,"['&v1;', '&vi;']","['to lose a quarrel', 'to lose an argument', 'to be talked down']"
['差し上げ'],[['さしあげ']],3,"['&n;', '&vs;']",['carrying a portable shrine with arms stretched out (i.e. without shouldering it)']
['初登場'],[['はつとうじょう']],3,"['&n;', '&vs;']","['debut', 'first appearance']"
['ひとり笑い'],[['ひとりわらい']],3,"['&n;', '&vs;']",['laughing by oneself']
