Kanji,Reading,JLPT,Type,Meaning
['耕作放棄地'],[['こうさくほうきち']],1,['&exp;'],['fields and rice paddies that have been abandoned and are no longer cultivated']
['奉納金'],[['ほうのうきん']],1,['&exp;'],['votive offering of money']
['粘土層'],[['ねんどそう']],1,['&exp;'],"['layer of clay', 'clay stratum']"
['一の酉'],[['いちのとり']],1,['&exp;'],['first day of the cock in the eleventh month']
['一筋縄でいかない'],[['ひとすじなわでいかない']],1,['&exp;'],"['not straightforward', 'not dealt with by ordinary means']"
['途中棄権'],[['とちゅうきけん']],1,['&exp;'],"['did not finish (sporting term)', 'DNF']"
['ご機嫌いかがですか'],[['ごきげんいかがですか']],1,['&exp;'],['How are you?']
['土足厳禁'],[['どそくげんきん']],1,['&exp;'],['shoes strictly prohibited']
['酸素透過率'],[['さんそとうかりつ']],1,['&exp;'],"['oxygen transmission rate', 'OTR']"
['非自己'],[['ひじこ']],1,['&exp;'],"['nonself', 'not self']"
['木の下陰'],[['このしたかげ']],1,['&exp;'],['shade of a tree']
['真澄の鏡'],[['ますみのかがみ']],1,['&exp;'],['perfectly clear mirror']
['真澄の空'],[['ますみのそら']],1,['&exp;'],['perfectly clear and serene sky']
['忌憚のない'],[['きたんのない']],1,"['&adj-i;', '&exp;']","['unrestrained', 'unreserved', 'candid', 'frank']"
['雲の峰'],[['くものみね']],1,['&exp;'],['clouds that stand like a mountain peak during the summer']
['口が裂けても'],[['くちがさけても']],1,['&exp;'],"[""(I) won't (say) anything no matter what (expression is followed by negative verb relating to say, answer, etc.) to not (tell) even under any threat""]"
['我が事成れり'],[['わがことなれり']],1,['&exp;'],"[""I've done my part""]"
['秋茄子は嫁に食わすな'],[['あきなすはよめにくわすな']],1,['&exp;'],"[""don't feed autumn eggplant to your wife (because they're too delicious, because they'll give her the chills, or because their lack of seeds will reduce her fertility)""]"
['市に虎あり'],[['いちにとらあり']],1,['&exp;'],"['people will believe something false if many agree that it is true (an example of argumentum ad populum)', {'_': ""there's a tiger in the market"", '$': {'g_type': 'lit'}}]"
['礼を尽くす'],[['れいをつくす']],1,"['&v5s;', '&exp;']",['to accord someone every courtesy']
['愚者も千慮に一得'],[['ぐしゃもせんりょにいっとく']],1,['&exp;'],['even fools can give good counsel']
['縁もゆかりもない'],[['えんもゆかりもない']],1,['&exp;'],"['having no relation with whatsoever', 'having nothing to do with', 'alien']"
['目の保養'],[['めのほよう']],1,['&exp;'],"[""feast for one's eyes""]"
['弘法筆を選ばず'],[['こうぼうふでをえらばず']],1,['&exp;'],['a good workman does not blame his tools']
['是生滅法'],[['ぜしょうめっぽう']],1,['&exp;'],"['the law of arising and ceasing', 'the law of creation and destruction']"
['生滅滅已'],[['しょうめつめつい']],1,['&exp;'],['going beyond life and death and entering Nirvana']
['語呂のよさ'],[['ごろのよさ']],1,['&exp;'],['euphony']
['千里の行も足下に始まる'],[['せんりのこうもそっかにはじまる']],1,['&exp;'],['a journey of a thousand miles begins with a single step']
['千里の道も一歩から'],[['せんりのみちもいっぽから']],1,['&exp;'],['a journey of a thousand miles begins with a single step']
['鋳掛け屋の天秤棒'],[['いかけやのてんびんぼう']],1,['&exp;'],"['intrusive person', 'being intrusive', {'_': ""a tinker's shoulder pole"", '$': {'g_type': 'lit'}}]"
['潔しとせず'],[['いさぎよしとせず']],1,['&exp;'],"[""find it against one's conscience (to do)"", 'too proud (to do)']"
['風樹の嘆'],[['ふうじゅのたん']],1,['&exp;'],"[""regretting one's unkindness to one's deceased parents when they were alive""]"
['既往は咎めず'],[['きおうはとがめず']],1,['&exp;'],"[""don't dwell on the past"", 'let bygones be bygones']"
['虎の威を借る狐'],[['とらのいをかるきつね']],1,['&exp;'],"['person who swaggers about under borrowed authority', 'small man acting arrogantly through borrowed authority', {'_': 'a fox that borrows the authority of a tiger', '$': {'g_type': 'lit'}}]"
['狐に小豆飯'],[['きつねにあずきめし']],1,['&exp;'],['risky thing to do (like feeding a fox)']
['斜めならず'],"[['ななめならず'], ['なのめならず']]",1,['&exp;'],"['unusually', 'extraordinarily', 'uncommonly']"
['血と汗の結晶'],[['ちとあせのけっしょう']],1,['&exp;'],"[""result of one's blood, sweat, and tears"", ""fruits of one's labour""]"
['真澄鏡'],"[['まそかがみ'], ['ますかがみ'], ['まそみかがみ']]",1,['&exp;'],['perfectly clear mirror']
['騎虎の勢い'],[['きこのいきおい']],1,['&exp;'],"['having no choice but to carry on', 'having no choice but to go on', ""being unable to change one's course of action"", {'_': '(with the) momentum of (a man) riding a tiger', '$': {'g_type': 'lit'}}]"
['穴の開くほど'],[['あなのあくほど']],1,['&exp;'],"['(staring) piercingly', '(looking) hard']"
['他山の石以て玉を攻むべし'],[['たざんのいしもってたまをおさむべし']],1,['&exp;'],"[""one should learn from other's mistakes"", {'_': ""stones from other mountains can be used to polish one's own gems"", '$': {'g_type': 'lit'}}]"
['現金掛け値なし'],[['げんきんかけねなし']],1,['&exp;'],"['cash only, prices as advertised']"
['火事と喧嘩は江戸の華'],[['かじとけんかはえどのはな']],1,['&exp;'],['fires and fistfights are the flowers of Edo']
['棺を蓋いて事定まる'],[['かんをおおいてことさだまる']],1,['&exp;'],"[""a person's worth is assessed only when their coffin is sealed""]"
['掛かり負け'],[['かかりまけ']],1,['&exp;'],['expenses being higher than profits']
['千番に一番の兼ね合い'],[['せんばんにいちばんのかねあい']],1,['&exp;'],"[""something so difficult that one doesn't know if there's even a 1 in 1000 chance of success""]"
['鷹化して鳩となる'],"[['たかかしてはととなる'], ['たかけしてはととなる']]",1,['&exp;'],['one of the 72 climates (from the 11th of the second lunar month until the 15th)']
['春の宵'],[['はるのよい']],1,['&exp;'],['spring evening']
['木の芽時'],"[['このめどき'], ['きのめどき']]",1,['&exp;'],['early spring']
['訳にはいけない'],[['わけにはいけない']],1,['&exp;'],"['cannot (due to external circumstances)', 'cannot afford to', 'must not', 'impossible to', 'no way one can (do)']"
['に影響されて'],[['にえいきょうされて']],1,['&exp;'],"['influenced by', 'in response to', 'in the wake of', 'triggered by', 'following']"
['慶春'],[['けいしゅん']],1,['&exp;'],['Happy New Year']
['班女が閨'],"[['はんじょがねや'], ['はんじょがけい']]",1,['&exp;'],['bedroom of a forsaken woman']
['積善の家には必ず余慶あり'],[['せきぜんのいえにはかならずよけいあり']],1,['&exp;'],"['a virtuous family enjoys long prosperity', ""one's good deeds shall be repaid even to one's descendants""]"
['天の美禄'],[['てんのびろく']],1,['&exp;'],['alcohol']
['鳩が豆鉄砲を食ったよう'],[['はとがまめでっぽうをくったよう']],1,['&exp;'],"[""like a pigeon who's been shot by a peashooter (i.e. wide-eyed in shock)""]"
['血の中傷'],[['ちのちゅうしょう']],1,['&exp;'],"['blood libel', {'_': 'false accusation that Jews (or other minorities) murder children to obtain their blood', '$': {'g_type': 'expl'}}]"
['し甲斐'],[['しがい']],1,['&exp;'],"['worthy of', 'worth doing', 'worth having']"
['牧会書簡'],[['ぼっかいしょかん']],1,['&exp;'],"['Pastoral Epistles (i.e. Timothy 1 and 2, Titus)']"
['公共の福祉'],[['こうきょうのふくし']],1,['&exp;'],['public welfare']
['孟母三遷の教え'],[['もうぼさんせんのおしえ']],1,['&exp;'],"[""the importance of creating an environment conducive to a child's learning""]"
['三遷の教え'],[['さんせんのおしえ']],1,['&exp;'],"[""the importance of creating an environment conducive to a child's learning""]"
['に従って'],[['にしたがって']],1,['&exp;'],"['in accordance with', 'according to', 'as X, then Y (e.g. as we age we gain wisdom, as wine matures it becomes more valuable, etc.)']"
['に従い'],[['にしたがい']],1,['&exp;'],"['in accordance with', 'according to']"
['柔よく剛を制す'],[['じゅうよくごうをせいす']],1,['&exp;'],"['soft and fair goes far', 'willows are weak, yet they bind other wood']"
['義理にも'],[['ぎりにも']],1,['&exp;'],"['in all conscience', 'in honour', 'in duty bound']"
['大儀ながら'],[['たいぎながら']],1,['&exp;'],"['sorry to trouble you, but ...']"
['赤字覚悟'],[['あかじかくご']],1,['&exp;'],"['making a loss', 'incurring a deficit']"
['敬啓'],[['けいけい']],1,['&exp;'],['salutation at the end of a formal letter']
['敬呈'],[['けいてい']],1,['&exp;'],['salutation in a formal letter']
['寄らば大樹の陰'],[['よらばたいじゅのかげ']],1,['&exp;'],"['Look for a big tree when you want shelter', 'Serve the powerful for your own good']"
['謹んで申し上げます'],[['つつしんでもうしあげます']],1,['&exp;'],['I wish to state respectfully that...']
['略啓'],[['りゃくけい']],1,['&exp;'],['dispensing with the preliminaries ...']
['ほろ酔い加減'],[['ほろよいかげん']],1,['&exp;'],"['state of slight intoxication', 'being a little drunk']"
['如何にかかわらず'],[['いかんにかかわらず']],1,['&exp;'],"['regardless of', 'irrespective of']"
['堪ったものではない'],[['たまったものではない']],1,['&exp;'],"['intolerable', 'unbearable', 'unendurable']"
['好きでも嫌いでも'],[['すきでもきらいでも']],1,['&exp;'],"['like it or not', 'like or not like']"
['墓に布団は着せられぬ'],[['はかにふとんはきせられぬ']],1,['&exp;'],['it is too late to show filial piety once your parents are dead']
['君の瞳に乾杯'],[['きみのひとみにかんぱい']],1,['&exp;'],"[""here's looking at you, kid"", {'_': 'cheers to your eyes', '$': {'g_type': 'lit'}}]"
['二四六九士'],[['にしむくさむらい']],1,['&exp;'],"['mnemonic for remembering the months with fewer than 31 days (ni, shi, mu, ku, etc.)']"
['猛犬注意'],[['もうけんちゅうい']],1,['&exp;'],['Beware of dog']
['下駄と焼き味噌'],[['げたとやきみそ']],1,['&exp;'],"['things that look similar but are completely different', {'_': 'geta and grilled miso', '$': {'g_type': 'lit'}}]"
['蛇の生殺し'],[['へびのなまごろし']],1,['&exp;'],"['state of uncertainty', 'limbo', 'leaving unfinished with the intention of inflicting suffering', 'dragging out tortuously', {'_': 'half-killing a snake', '$': {'g_type': 'lit'}}]"
['前門の虎後門の狼'],[['ぜんもんのとらこうもんのおおかみ']],1,['&exp;'],"['between the devil and the deep sea', 'out of the frying pan into the fire']"
['宇宙の距離梯子'],[['うちゅうのきょりはしご']],1,"['&n;', '&exp;']","['cosmic distance ladder', 'cosmological distance ladder']"
['鬼のように'],[['おにのように']],1,['&exp;'],"['very', 'extremely']"
['疑心暗鬼を生ず'],[['ぎしんあんきをしょうず']],1,['&exp;'],['suspicion begets monsters']
['阿呆の足下使い'],[['あほうのあしもとづかい']],1,['&exp;'],"['fools use people to pick up things lying at their own feet', 'stupidity of using people for small things']"
['阿呆の三杯汁'],[['あほうのさんばいじる']],1,['&exp;'],"['only a fool with no manners asks for another helping more than once', 'only fools are gluttons']"
['阿呆の話食い'],[['あほうのはなしぐい']],1,['&exp;'],['fools act without thinking']
['子供騒げば雨が降る'],[['こどもさわげばあめがふる']],1,['&exp;'],"['if the kids make a racket outside, there will be rain']"
['権兵衛が種蒔きゃ烏がほじくる'],"[['ごんべえがたねまきゃからすがほじくる'], ['ごんべえがたねまきゃカラスがほじくる']]",1,['&exp;'],"[""spoiling someone's work"", 'useless effort', 'labouring in vain', {'_': 'if a peasant sows seeds, the crows will dig them up', '$': {'g_type': 'lit'}}]"
['小便一町糞一里'],[['しょうべんいっちょうくそいちり']],1,['&exp;'],"['if you visit the toilet while traveling, you will fall behind your fellow travelers', {'_': 'one chō for a piss, one ri for a shit', '$': {'g_type': 'lit'}}]"
['読書尚友'],[['どくしょしょうゆう']],1,['&exp;'],['by reading books you can count the wise philosophers of the past as friends']
['馬鹿も休み休み言え'],[['ばかもやすみやすみいえ']],1,['&exp;'],"['stop talking nonsense', ""don't be ridiculous"", 'give me a break']"
['フグは食いたし命は惜しし'],"[['ふぐはくいたしいのちはおしし'], ['フグはくいたしいのちはおしし']]",1,['&exp;'],"['honey is sweet, but the bee stings', {'_': 'I want to eat fugu, (but) I value my life', '$': {'g_type': 'lit'}}]"
['臭い物に蝿がたかる'],[['くさいものにはえがたかる']],1,['&exp;'],"['flies are attracted to foul smells', 'ruffians flock together']"
['臭いもの身知らず'],[['くさいものみしらず']],1,['&exp;'],"[""it's hard to notice one's own faults"", {'_': ""one does not notice one's own body odour"", '$': {'g_type': 'lit'}}]"
['お慶び申し上げます'],[['およろこびもうしあげます']],1,['&exp;'],"['my sincere congratulations', 'please accept my congratulations']"
['恩送り'],[['おんおくり']],1,['&exp;'],"['pay it forward', 'paying it forward', {'_': 'repaying a good deed by doing good for others', '$': {'g_type': 'expl'}}]"
['お控えなすって'],[['おひかえなすって']],1,['&exp;'],['please allow me to introduce myself']
['の所為で'],[['のせいで']],1,['&exp;'],"['because of', 'owing to', 'due to']"
['右へ倣え'],[['みぎへならえ']],1,['&exp;'],['follow the person to your right (command to form a line)']
['駟も舌に及ばず'],[['しもしたにおよばず']],1,['&exp;'],['talking so fast that even a four-horse coach cannot catch up to the words']
['浄玻璃の鏡'],[['じょうはりのかがみ']],1,['&exp;'],"[""mirror found in hell in Enma's chamber that allows people to see their good and bad deeds""]"
['卑下も自慢の中'],[['ひげもじまんのうち']],1,['&exp;'],"[""taking pride in one's humility is a form of bragging"", 'he that humbleth himself wishes to be exalted', 'too much humility is pride']"
['敵を知り己を知らば百戦危うからず'],[['てきをしりおのをしらばひゃくせんあやうからず']],1,['&exp;'],"['know your enemy, know thyself, and you shall not fear a hundred battles']"
['この期に及んで'],[['このごにおよんで']],1,['&exp;'],"['at the last moment', 'this late in the game']"
['目が離せない'],[['めがはなせない']],1,['&exp;'],"[""unable to take one's eyes off of something"", 'having to keep a watchful eye on']"
['宵越しの銭は持たない'],[['よいごしのぜにはもたない']],1,['&exp;'],"[""spending a day's revenue within the day"", ""being liberal with one's money""]"
['どんな犠牲を払っても'],[['どんなぎせいをはらっても']],1,['&exp;'],"['at all costs', 'whatever the price', 'would give anything']"
['遺憾ながら'],[['いかんながら']],1,['&exp;'],"['I regret to say', ""I'm sorry to say"", 'unfortunately']"
['そんな訳で'],[['そんなわけで']],1,['&exp;'],"['therefore', 'for that reason', 'such being the case']"
['言うだけ無駄'],[['いうだけむだ']],1,['&exp;'],"['would be a waste of words', 'would be a waste of breath', ""there's no point in saying""]"
['もう一寸'],[['もうちょっと']],1,['&exp;'],"['a bit more', 'a bit longer']"
['鬼は外福は内'],[['おにはそとふくはうち']],1,['&exp;'],"['out with the demon, in with fortune', 'devils out, good luck in']"
['当たって砕けろ'],[['あたってくだけろ']],1,['&exp;'],"['take a chance', 'go for broke', 'nothing ventured, nothing gained']"
['袖すり合うも多生の縁'],[['そですりあうもたしょうのえん']],1,['&exp;'],['a meeting by chance is preordained']
['春宵一刻値千金'],[['しゅんしょういっこくあたいせんきん']],1,['&exp;'],['a moment of time in a spring evening is worth a thousand pieces of gold']
['理屈と膏薬はどこへでもつく'],[['りくつとこうやくはどこへでもつく']],1,['&exp;'],['one can give a plausible argument for anything']
['下手な鉄砲も数撃てば当たる'],[['へたなてっぽうもかずうてばあたる']],1,['&exp;'],"['even the unskilled can succeed by a fluke given enough tries', {'_': 'even a poor marksman will hit the target with enough shots', '$': {'g_type': 'lit'}}]"
['下手な鉄砲も数撃ちゃ当たる'],[['へたなてっぽうもかずうちゃあたる']],1,['&exp;'],"['even the unskilled can succeed by a fluke given enough tries', {'_': 'even a poor marksman will hit the target with enough shots', '$': {'g_type': 'lit'}}]"
['蛇に噛まれて朽ち縄に怖じる'],[['へびにかまれてくちなわにおじる']],1,['&exp;'],"['once bitten twice shy', 'to become over cautious from a bad experience', {'_': 'to be bitten by a snake and thus fear a rotten rope (which resembles a snake)', '$': {'g_type': 'lit'}}]"
['疑わしきは罰せず'],[['うたがわしきはばっせず']],1,['&exp;'],"['we are innocent until proven guilty', 'suspicion alone is not grounds for punishment', 'in dubio pro reo']"
['蟹は甲羅に似せて穴を掘る'],[['かにはこうらににせてあなをほる']],1,['&exp;'],"['to each their own', 'different strokes for different folks', 'cut your coat to suit your cloth', {'_': 'a crab digs a hole like its own shell', '$': {'g_type': 'lit'}}]"
['虎に翼'],[['とらにつばさ']],1,['&exp;'],['making the strong even stronger']
['沙汰の外'],[['さたのほか']],1,['&exp;'],"['absurd', 'unreasonable', 'out of the question', 'preposterous']"
['行き掛けの駄賃'],"[['いきがけのだちん'], ['ゆきがけのだちん']]",1,['&exp;'],"['taking the opportunity to do something', 'doing something incidentally', 'doing something while (you) are at it', 'doing something on the way', ""while I'm at it""]"
['まっぴら御免'],[['まっぴらごめん']],1,['&exp;'],"['had enough', 'flatly refusing', ""wouldn't do for anything""]"
['薪を抱いて火を救う'],[['たきぎをいだいてひをすくう']],1,['&exp;'],"[""having one's good intentions backfire dangerously"", 'causing harm when trying to prevent it', {'_': 'trying to put out a fire while carrying kindling', '$': {'g_type': 'lit'}}]"
['恐れ入谷の鬼子母神'],"[['おそれいりやのきしぼじん'], ['おそれいりやのきしもじん']]",1,['&exp;'],"['sorry', 'beg pardon', 'much obliged']"
['弓は袋に太刀は鞘'],[['ゆみはふくろにたちはさや']],1,['&exp;'],"['the world is at peace', {'_': 'bows in bags and swords in sheaths', '$': {'g_type': 'lit'}}]"
['豚もおだてりゃ木に登る'],"[['ぶたもおだてりゃきにのぼる'], ['ブタもおだてりゃきにのぼる']]",1,['&exp;'],"['flattery will motivate anyone', 'flattery can do wonders', {'_': 'even a pig will climb up a tree if flattered', '$': {'g_type': 'lit'}}]"
['宜なるかな'],"[['むべなるかな'], ['うべなるかな']]",1,['&exp;'],"['quite right', 'indeed', 'truly', 'well said']"
['礼には及ばない'],[['れいにはおよばない']],1,['&exp;'],"[""it's nothing"", ""don't mention it"", 'no thanks necessary']"
['お礼には及びません'],[['おれいにはおよびません']],1,['&exp;'],"[""it's nothing"", ""don't mention it"", 'no thanks necessary']"
['禍福は糾える縄のごとし'],[['かふくはあざなえるなわのごとし']],1,['&exp;'],"['fortune and misfortune are intertwined', 'fortune and misfortune come by turns', 'good luck and bad luck alternate (like the strands of a rope)', 'good and bad fortune are next-door neighbours']"
['門前の小僧'],[['もんぜんのこぞう']],1,['&exp;'],"['you learn, without realising it, from what is around you', {'_': 'a shop-boy near the temple gate (will recite sutras untaught)', '$': {'g_type': 'lit'}}]"
['踊る阿呆に見る阿呆'],[['おどるあほうにみるあほう']],1,['&exp;'],"[""you're a fool if you dance, and a fool if you just look on; we're all fools, so let's dance""]"
['七度尋ねて人を疑え'],"[['ななたびたずねてひとをうたがえ'], ['しちどたずねてひとをうたがえ']]",1,['&exp;'],"['search thoroughly for something lost before you suspect someone of stealing it', 'be on sure ground before you accuse somebody']"
['嫌中憎韓'],[['けんちゅうぞうかん']],1,['&exp;'],"['Dislike China, Hate Korea', {'_': 'publishing genre of anti-Chinese and Korean books and magazines', '$': {'g_type': 'expl'}}]"
['お暇なら'],[['おひまなら']],1,['&exp;'],"['if you are free', 'if you have time to spare', 'if not otherwise engaged']"
['至極ごもっとも'],[['しごくごもっとも']],1,['&exp;'],"['you are quite right', 'quite so', 'what you say is sensible enough']"
['涅槃寂静'],[['ねはんじゃくじょう']],1,['&exp;'],['enlightenment leads to serenity']
['諸法無我'],[['しょほうむが']],1,['&exp;'],['idea that all things in the universe lack their own unchangeable substances']
['つんと澄まして'],[['つんとすまして']],1,['&exp;'],"['primly', ""with one's nose in the air"", 'smugly']"
['下衆の後知恵'],[['げすのあとぢえ']],1,['&exp;'],"['hindsight is 20-20 (even for a fool)', ""an afterwit is everybody's wit""]"
['虚仮の後思案'],[['こけのあとじあん']],1,['&exp;'],['hindsight is 20-20 (even for a fool)']
['桑田変じて滄海となる'],[['そうでんへんじてそうかいとなる']],1,['&exp;'],"['the world is a scene of constant changes', {'_': 'a mulberry field changes into a blue sea', '$': {'g_type': 'lit'}}]"
['お弁当つけて'],[['おべんとうつけて']],1,['&exp;'],"[""with rice stuck on one's face""]"
['命が惜しければ'],[['いのちがおしければ']],1,['&exp;'],['if you value your life']
['申し訳が立たない'],[['もうしわけがたたない']],1,['&exp;'],"[""I'm sorry"", ""(it's) inexcusable""]"
['巧まざる'],[['たくまざる']],1,['&exp;'],"['natural', 'artless', 'guileless']"
['叶うことなら'],[['かなうことなら']],1,['&exp;'],"['if possible', 'if it is in my power', 'if it was realistic']"
['男は黙って'],[['おとこはだまって']],1,['&exp;'],['a real man would (shut up and) ...']
['桜切る馬鹿梅切らぬ馬鹿'],[['さくらきるばかうめきらぬばか']],1,['&exp;'],"['prune your plum trees, but not your cherry trees']"
['累卵の危うき'],[['るいらんのあやうき']],1,['&exp;'],"['imminent danger', 'threatened ruin']"
['煮るなり焼くなり'],[['にるなりやくなり']],1,"['&adv;', '&exp;']","['as you please', 'in any way you like', 'as you wish']"
['吐いた唾は飲めぬ'],[['はいたつばはのめぬ']],1,['&exp;'],['words once spoken cannot be taken back']
['花は桜木、人は武士'],[['はなはさくらぎひとはぶし']],1,['&exp;'],"['the best flowers are the cherry blossoms, the best individuals are the samurai', 'as the cherry blossom is first among flowers, so is the warrior first among men']"
['動かざること山の如し'],[['うごかざることやまのごとし']],1,['&exp;'],"['in being immobile be like a mountain (from Sun Tzu)', 'being imperturbable', 'immobile like a mountain (from laziness, etc.)']"
['山中の賊を破るは易く心中の賊を破るは難し'],[['さんちゅうのぞくをやぶるはやすくしんちゅうのぞくをやぶるはかたし']],1,['&exp;'],"[""it's hard to discipline one's mind"", {'_': ""defeating the bandits in the mountains is easy; defeating the bandit in one's heart is hard"", '$': {'g_type': 'lit'}}]"
['米百俵'],[['こめひゃっぴょう']],1,['&exp;'],"['kome hyappyō', {'_': '(ideal of) enduring pain today for the sake of a better tomorrow', '$': {'g_type': 'expl'}}, {'_': 'hundred sacks of rice', '$': {'g_type': 'lit'}}]"
['傍らに人無きが如し'],[['かたわらにひとなきがごとし']],1,['&exp;'],"['behaving outrageously as though there were no one around', 'doing whatever one wants even though others may be watching']"
['凡事徹底'],[['ぼんじてってい']],1,['&exp;'],"['do your best', 'give it your all']"
['堪らん'],[['たまらん']],1,['&exp;'],"['intolerable', 'unbearable', 'unendurable']"
['トカゲの尻尾切り'],"[['トカゲのしっぽきり'], ['トカゲのしっぽぎり'], ['とかげのしっぽきり'], ['とかげのしっぽぎり']]",1,['&exp;'],"['evading blame for a transgression by pinning it on a subordinate and abandoning them', {'_': ""a skink lizard's shedding of its tail"", '$': {'g_type': 'lit'}}]"
['自分で蒔いた種'],[['じぶんでまいたたね']],1,['&exp;'],"[""situation of one's own doing""]"
['至るまで'],[['いたるまで']],1,['&exp;'],"['up through', 'up until', 'down to']"
['うｐ乙'],"[['うぷおつ'], ['うぽつ']]",1,['&exp;'],['thanks for uploading']
['何かの拍子'],[['なにかのひょうし']],1,['&exp;'],"['for some reason or other', 'somehow or other', 'by some chance']"
['塞翁が馬'],[['さいおうがうま']],1,['&exp;'],"['the future is unpredictable', 'inscrutable are the ways of heaven', 'the irony of fate']"
['泥棒を捕らえて縄を綯う'],[['どろぼうをとらえてなわをなう']],1,['&exp;'],"['starting something in the eleventh hour', 'have not thy cloak to make when it begins to rain', ""don't lock the stable door after the horse has been stolen"", 'braiding the rope only after the thief is caught']"
['日々是好日'],"[['にちにちこれこうじつ'], ['にちにちこれこうにち'], ['ひびこれこうじつ'], ['ひびこれこうにち']]",1,['&exp;'],['every day is a good day']
['サザエに金平糖'],"[['サザエにこんぺいとう'], ['さざえにこんぺいとう']]",1,['&exp;'],['two people arguing and not letting the other express their opinions']
['どじょう汁に金鍔'],[['どじょうじるにきんつば']],1,['&exp;'],"['two things that do not go well together', {'_': 'pairing kintsuba with loach soup', '$': {'g_type': 'lit'}}]"
['白駒の隙を過ぐるが如し'],[['はっくのげきをすぐるがごとし']],1,['&exp;'],"['time flies', {'_': 'like watching a white horse run by through a gap in the wall (Zhuangzi)', '$': {'g_type': 'lit'}}]"
['疎か'],[['おろか']],1,['&exp;'],"['not to mention ...', 'needless to say ...', 'not to speak of ...', 'not only ...']"
['孤掌鳴らし難し'],[['こしょうならしがたし']],1,['&exp;'],"['one cannot live solely by oneself', 'one cannot accomplish anything solely by oneself', {'_': 'clapping with one hand is hard', '$': {'g_type': 'lit'}}]"
['巧詐は拙誠に如かず'],[['こうさはせっせいにしかず']],1,['&exp;'],['better shoddy and sincere than clever and deceptive']
['陰になり日向になり'],[['かげになりひなたになり']],1,['&exp;'],"['openly and secretly', 'helping in all ways']"
['知らぬ仏より馴染みの鬼'],[['しらぬほとけよりなじみのおに']],1,['&exp;'],"[""better the devil you know than the devil you don't know"", {'_': ""better the ogre you know than the Buddha you don't"", '$': {'g_type': 'lit'}}]"
['知らぬ神より馴染みの鬼'],[['しらぬかみよりなじみのおに']],1,['&exp;'],"[""better the devil you know than the devil you don't know"", {'_': ""better the ogre you know than the god you don't"", '$': {'g_type': 'lit'}}]"
['良禽は木を択んで棲む'],[['りょうきんはきをえらんですむ']],1,['&exp;'],"['a wise retainer chooses a great lord to serve', {'_': 'a wise bird chooses a good tree in which to roost', '$': {'g_type': 'lit'}}]"
['乃公出でずんば'],[['だいこういでずんば']],1,['&exp;'],['what will happen to everyone else if I am not the one who goes?']
['匹夫も志を奪うべからず'],[['ひっぷもこころざしをうばうべからず']],1,['&exp;'],"['one cannot shake the will of even the lowliest man', ""a person's will should be respected"", 'even a menial deserves his convictions']"
['井蛙は以って海を語る可からず'],[['せいあはもってうみをかたるべからず']],1,['&exp;'],"['a narrow-minded person cannot understand the ways of the world', {'_': 'a frog in the well cannot understand the ocean even if it is explained to it', '$': {'g_type': 'lit'}}]"
['孟母断機の教え'],[['もうぼだんきのおしえ']],1,['&exp;'],['(the lesson that) one should not leave things unfinished']
['修身斉家治国平天下'],[['しゅうしんせいかちこくへいてんか']],1,['&exp;'],"['those who wish to rule the land must first cultivate their own characters, then manage their families, then govern their states; only then can they bring peace to the land']"
['挨拶は時の氏神'],[['あいさつはときのうじがみ']],1,['&exp;'],"['blessed are the peacemakers', 'one should appreciate and follow the advice of a mediator']"
['嘉肴ありと雖も食らわずんばその旨きを知らず'],[['かこうありといえどもくらわずんばそのうまきをしらず']],1,['&exp;'],"[""one cannot understand even a holy man's teachings without study"", 'one cannot know the abilities of a great man without putting him to use', {'_': 'one cannot know the delicious taste of fine food without eating it', '$': {'g_type': 'lit'}}]"
['欲の熊鷹股裂く'],[['よくのくまたかまたさく']],1,['&exp;'],"['avarice brings doom upon oneself', 'grasp all, lose all', {'_': 'the greedy hawk-eagle splits in half (when trying to catch two boars at once)', '$': {'g_type': 'lit'}}]"
['心の欲する所に従えども矩を踰えず'],[['こころのほっするところにしたがえどものりをこえず']],1,['&exp;'],"[""following the desires of one's own heart without transgressing what is right""]"
['洞ヶ峠を決め込む'],[['ほらがとうげをきめこむ']],1,['&exp;'],"['to wait for a good opportunity', 'to come down on the right side of the fence', 'to see which way the cat jumps', {'_': 'to wait and see at Horagatoge', '$': {'g_type': 'lit'}}]"
['身体髪膚これを父母に受くあえて毀傷せざるは孝の始めなり'],[['しんたいはっぷこれをふぼにうくあえてきしょうせざるはこうのはじめなり']],1,['&exp;'],"[""filial piety begins with not harming one's own body (as one's entire body was given by one's parents)""]"
['破鏡再び照らさず'],[['はきょうふたたびてらさず']],1,['&exp;'],"['a broken relationship can never be repaired', 'a divorced couple are never reconciled', {'_': 'a broken mirror will never shine again', '$': {'g_type': 'lit'}}]"
['凹き所に水溜まる'],[['くぼきところにみずたまる']],1,['&exp;'],"['when the right conditions are fulfilled, things will turn out well on their own', {'_': 'a sunken place will collect water', '$': {'g_type': 'lit'}}]"
['文武不岐'],[['ぶんぶふき']],1,['&exp;'],"['scholarship and swordsmanship are one and the same', 'the literary and the military are the same path']"
['斗酒なお辞せず'],[['としゅなおじせず']],1,['&exp;'],"['being ready to drink sake by the keg', 'drinking like a fish']"
['微レ存'],"[['びレぞん'], ['びレそん']]",1,['&exp;'],"['not completely unthinkable', 'not impossible']"
