Kanji,Reading,JLPT,Type,Meaning
['全面禁煙'],[['ぜんめんきんえん']],2,['&exp;'],['absolutely no smoking']
['間髪入れず'],"[['かんはついれず'], ['かんぱついれず']]",2,['&exp;'],"['immediately', 'instantly', 'with nary a pause', ""without a moment's delay""]"
['恋は闇'],[['こいはやみ']],2,['&exp;'],['love is blind']
['新涼灯火'],[['しんりょうとうか']],2,['&exp;'],['the coolness of early autumn is suitable for reading']
['国破れて山河あり'],[['くにやぶれてさんがあり']],2,['&exp;'],"['destroy a country, but its mountains and rivers remain', 'the land outlasts the king']"
['この限りでない'],[['このかぎりでない']],2,['&exp;'],"['in this case, it does not apply', 'this case is an exception']"
['この限りではない'],[['このかぎりではない']],2,['&exp;'],"['in this case, it does not apply', 'this case is an exception']"
['この限りではありません'],[['このかぎりではありません']],2,['&exp;'],"['in this case, it does not apply', 'this case is an exception']"
['安らかに眠れ'],[['やすらかにねむれ']],2,['&exp;'],"['rest in peace', 'requiescat in pace', 'RIP']"
['在庫あり'],[['ざいこあり']],2,['&exp;'],"['in stock', 'in inventory']"
['神をも恐れぬ'],[['かみをもおそれぬ']],2,['&exp;'],"['showing no fear, even of God']"
['危殆に瀕する'],[['きたいにひんする']],2,"['&vs-i;', '&exp;']","['to face danger', 'to fall into crisis']"
['欲を言うと'],[['よくをいうと']],2,['&exp;'],"['ideally', 'if one were to wish for more']"
['夷を以て夷を制す'],[['いをもっていをせいす']],2,['&exp;'],"['to control foreigners by foreigners', 'to play one barbarian state against another']"
['贔屓の引き倒し'],"[['ひいきのひきたおし'], ['ひいきのひきだおし']]",2,['&exp;'],"['doing someone a disservice by showing too much partiality', 'overly favouring someone to their detriment']"
['背中を追う'],[['せなかをおう']],2,"['&v5u;', '&exp;']",['to walk behind someone']
['性相近し、習い相遠し'],[['せいあいちかしならいあいとおし']],2,['&exp;'],"['by human nature we are close, through practice we grow apart', 'by nature, near together; by practice far apart']"
['京の夢大阪の夢'],[['きょうのゆめおおさかのゆめ']],2,['&exp;'],"['the dreams of Kyoto, the dreams of Osaka']"
['背戸の馬も相口'],[['せどのうまもあいくち']],2,['&exp;'],['even an unruly horse can be tamed']
['に引き換え'],[['にひきかえ']],2,['&exp;'],"['in contrast to ...', 'unlike ...', 'while ...', 'whereas ...']"
['惚れたが因果'],[['ほれたがいんが']],2,['&exp;'],"['no matter how unfortunate it is, you cannot stop love', 'falling in love is an unfortunate fate']"
['盗人の昼寝'],[['ぬすびとのひるね']],2,['&exp;'],"[""there's a reason behind every action"", {'_': ""a burglar's midday nap (is taken so that he can rob people's houses in the night)"", '$': {'g_type': 'lit'}}]"
['若い時は二度ない'],[['わかいときはにどない']],2,['&exp;'],"['you are only young once', ""youth doesn't come twice"", 'gather ye rosebuds while ye may']"
['安らかにお眠りください'],[['やすらかにおねむりください']],2,['&exp;'],"['rest in peace', 'requiescat in pace', 'RIP']"
['習わぬ経は読めぬ'],[['ならわぬきょうはよめぬ']],2,['&exp;'],"[""you can't do something if you don't know how to do it"", {'_': ""you can't read a sutra (by heart) if you haven't learned it"", '$': {'g_type': 'lit'}}]"
['無精者の一時働き'],[['ぶしょうもののいっときばたらき']],2,['&exp;'],['the ambition of the lazy does not last']
['下戸の建てた蔵はない'],[['げこのたてたくらはない']],2,['&exp;'],"[""don't act all high and mighty just because you don't drink"", {'_': 'no teetotaler has (ever) built a storehouse', '$': {'g_type': 'lit'}}]"
['構うものか'],[['かまうものか']],2,['&exp;'],"['who cares?', ""I don't give a damn"", 'what does it matter?']"
['逆もまた然り'],[['ぎゃくもまたしかり']],2,['&exp;'],"['vice versa', 'also the converse', 'reverse is true']"
['逆も然り'],[['ぎゃくもしかり']],2,['&exp;'],"['vice versa', 'also the converse', 'reverse is true']"
['有難うございました'],[['ありがとうございました']],2,['&exp;'],['thank you']
['結論から言うと'],[['けつろんからいうと']],2,['&exp;'],"['going straight to the point', 'cutting it short', 'as it turns out']"
['強弩の末魯縞に入る能わず'],[['きょうどのすえろこうにいるあたわず']],2,['&exp;'],"['even the strong will grow weak', {'_': '(even an arrow fired from) a strong bow loses momentum until it cannot even penetrate a piece of thin silk from Lu', '$': {'g_type': 'lit'}}]"
['ご想像の通り'],[['ごそうぞうのとおり']],2,['&exp;'],"['as you can imagine', 'as you might guess']"
['古川に水絶えず'],[['ふるかわにみずたえず']],2,['&exp;'],"['a strong foundation can withstand any storm', {'_': 'an old river does not run out of water', '$': {'g_type': 'lit'}}]"
['旅は情け、人は心'],[['たびはなさけひとはこころ']],2,['&exp;'],"['in traveling, a companion; in life, sympathy']"
['歌人は居ながらにして名所を知る'],[['かじんはいながらにしてめいしょをしる']],2,['&exp;'],['poets can stay in one place and still know all the famous sights']
['人に善言を与うるは布帛よりも煖かなり'],[['ひとにぜんげんをあたうるはふはくよりもあたたかなり']],2,['&exp;'],['words provide more warmth than cloth']
['各人に彼のものを'],[['かくじんにかれのものを']],2,['&exp;'],"['to each his own', 'may all get their due', 'suum cuique']"
['男女七歳にして席を同じゅうせず'],"[['だんじょななさいにしてせきをおなじゅうせず'], ['だんじょしちさいにしてせきをおなじゅうせず']]",2,['&exp;'],"['after age 7, boys and girls should be kept apart']"
['老いたる馬は道を忘れず'],[['おいたるうまはみちをわすれず']],2,['&exp;'],"['trust the judgement of the experienced', {'_': ""an old horse won't forget the way"", '$': {'g_type': 'lit'}}]"
['お任せあれ'],[['おまかせあれ']],2,['&exp;'],['leave it (to me)']
['居飛車'],[['いびしゃ']],2,"['&n;', '&exp;']","['static rook opening', 'strategy of leaving the rook in its initial position']"
['時間が経つにつれて'],[['じかんがたつにつれて']],2,['&exp;'],"['as time passes', 'with the passing of time', 'with time']"
['行きはよいよい帰りは怖い'],"[['いきはよいよいかえりはこわい'], ['ゆきはよいよいかえりはこわい']]",2,['&exp;'],['going there is easy but coming back is hard']
['準備満タン'],[['じゅんびまんタン']],2,['&exp;'],"['fully prepared', 'all ready']"
['うまい話には裏がある'],[['うまいはなしにはうらがある']],2,['&exp;'],"['if it sounds too good to be true, it probably is', ""there's a flip side to every coin""]"
['以下略'],[['いかりゃく']],2,['&exp;'],"['rest omitted', 'and so on']"
['過去は過去'],[['かこはかこ']],2,['&exp;'],"['the past is the past', 'let bygones be bygones']"
['何処へやら'],[['どこへやら']],2,['&exp;'],"['currently nowhere to be seen', 'unknown where it went', 'disappeared into thin air']"
['いかがお過ごしでしょうか'],[['いかがおすごしでしょうか']],2,['&exp;'],"['how are things with you?', 'how are you doing?', 'how are you getting along?', 'how have you been?', 'how are you?']"
['有余年'],[['ゆうよねん']],2,['&exp;'],"['more than ... years', '-odd years']"
['体が資本'],[['からだがしほん']],2,['&exp;'],"['health is wealth', 'health is your most valuable asset']"
['寝言は寝て言え'],[['ねごとはねていえ']],2,['&exp;'],"[""don't talk nonsense"", {'_': 'sleep talk after you go to sleep', '$': {'g_type': 'lit'}}]"
['親方思いの主倒し'],"[['おやかたおもいのしゅたおし'], ['おやかたおもいのしゅだおし']]",2,['&exp;'],"[""trying to help one's master but instead ending up hurting him""]"
